pubukprn,kismode,mytarsbj,title,kisaimcode,crseurl,legal_name,provaddress,A*A*A*A* and above,A*A*AC and above,A*A*A and above,AAA and above,ABB and above,BBC and above,CCC and above,Below CCC
10007803,01,CAH20-01-01,Ancient History and Comparative Literature,181,http://www.st-andrews.ac.uk/subjects/ancient-history/ancient-history-ma/,University of St Andrews,"College Gate, North Street, St. Andrews, Fife, KY16 9AJ",20,10,11,5,2,0,1,2
10007803,01,CAH15-02-01,Ancient History and Economics,181,http://www.st-andrews.ac.uk/subjects/ancient-history/ancient-history-ma/,University of St Andrews,"College Gate, North Street, St. Andrews, Fife, KY16 9AJ",49,11,4,2,1,0,1,2
10007803,01,CAH20-01-01,Ancient History and Economics,181,http://www.st-andrews.ac.uk/subjects/ancient-history/ancient-history-ma/,University of St Andrews,"College Gate, North Street, St. Andrews, Fife, KY16 9AJ",20,10,11,5,2,0,1,2
10007803,01,CAH19-01-01,Ancient History and English,181,http://www.st-andrews.ac.uk/subjects/ancient-history/ancient-history-ma/,University of St Andrews,"College Gate, North Street, St. Andrews, Fife, KY16 9AJ",23,15,15,6,0,0,0,0
10007803,01,CAH20-01-01,Ancient History and English,181,http://www.st-andrews.ac.uk/subjects/ancient-history/ancient-history-ma/,University of St Andrews,"College Gate, North Street, St. Andrews, Fife, KY16 9AJ",20,10,11,5,2,0,1,2
10007803,01,CAH20-01-01,Ancient History and Film Studies,181,http://www.st-andrews.ac.uk/subjects/ancient-history/ancient-history-ma/,University of St Andrews,"College Gate, North Street, St. Andrews, Fife, KY16 9AJ",20,10,11,5,2,0,1,2
10007803,01,CAH24-01-05,Ancient History and Film Studies,181,http://www.st-andrews.ac.uk/subjects/ancient-history/ancient-history-ma/,University of St Andrews,"College Gate, North Street, St. Andrews, Fife, KY16 9AJ",15,15,15,5,0,0,0,0
10007803,01,CAH19-04-01,Ancient History and French,181,http://www.st-andrews.ac.uk/subjects/ancient-history/ancient-history-ma/,University of St Andrews,"College Gate, North Street, St. Andrews, Fife, KY16 9AJ",25,20,15,5,0,0,0,0
10007803,01,CAH20-01-01,Ancient History and French,181,http://www.st-andrews.ac.uk/subjects/ancient-history/ancient-history-ma/,University of St Andrews,"College Gate, North Street, St. Andrews, Fife, KY16 9AJ",20,10,11,5,2,0,1,2
10007803,01,CAH20-01-01,Ancient History and Greek,181,http://www.st-andrews.ac.uk/subjects/ancient-history/ancient-history-ma/,University of St Andrews,"College Gate, North Street, St. Andrews, Fife, KY16 9AJ",20,10,11,5,2,0,1,2
10007803,01,CAH20-01-05,Ancient History and Greek,181,http://www.st-andrews.ac.uk/subjects/ancient-history/ancient-history-ma/,University of St Andrews,"College Gate, North Street, St. Andrews, Fife, KY16 9AJ",20,10,25,5,0,0,0,0
10007803,01,CAH20-01-05,Ancient History and German,181,http://www.st-andrews.ac.uk/subjects/ancient-history/ancient-history-ma/,University of St Andrews,"College Gate, North Street, St. Andrews, Fife, KY16 9AJ",20,10,25,5,0,0,0,0
10007803,01,CAH15-03-01,Ancient History and International Relations,181,http://www.st-andrews.ac.uk/subjects/ancient-history/ancient-history-ma/,University of St Andrews,"College Gate, North Street, St. Andrews, Fife, KY16 9AJ",19,9,9,1,2,0,0,0
10007803,01,CAH20-01-01,Ancient History and International Relations,181,http://www.st-andrews.ac.uk/subjects/ancient-history/ancient-history-ma/,University of St Andrews,"College Gate, North Street, St. Andrews, Fife, KY16 9AJ",20,10,11,5,2,0,1,2
10007803,01,CAH19-04-03,Ancient History and Italian,181,http://www.st-andrews.ac.uk/subjects/ancient-history/ancient-history-ma/,University of St Andrews,"College Gate, North Street, St. Andrews, Fife, KY16 9AJ",40,20,25,0,5,5,0,0
10007803,01,CAH20-01-01,Ancient History and Italian,181,http://www.st-andrews.ac.uk/subjects/ancient-history/ancient-history-ma/,University of St Andrews,"College Gate, North Street, St. Andrews, Fife, KY16 9AJ",20,10,11,5,2,0,1,2
10007803,01,CAH20-01-01,Ancient History and Latin,181,http://www.st-andrews.ac.uk/subjects/ancient-history/ancient-history-ma/,University of St Andrews,"College Gate, North Street, St. Andrews, Fife, KY16 9AJ",20,10,11,5,2,0,1,2
10007803,01,CAH20-01-05,Ancient History and Latin,181,http://www.st-andrews.ac.uk/subjects/ancient-history/ancient-history-ma/,University of St Andrews,"College Gate, North Street, St. Andrews, Fife, KY16 9AJ",20,10,25,5,0,0,0,0
10007803,01,CAH20-01-01,Ancient History and Mediaeval History,181,http://www.st-andrews.ac.uk/subjects/ancient-history/ancient-history-ma/,University of St Andrews,"College Gate, North Street, St. Andrews, Fife, KY16 9AJ",20,10,11,5,2,0,1,2
10007803,01,CAH09-01-01,Ancient History and Mathematics,181,http://www.st-andrews.ac.uk/subjects/ancient-history/ancient-history-ma/,University of St Andrews,"College Gate, North Street, St. Andrews, Fife, KY16 9AJ",67,11,6,1,0,0,0,0
10007803,01,CAH20-01-01,Ancient History and Mathematics,181,http://www.st-andrews.ac.uk/subjects/ancient-history/ancient-history-ma/,University of St Andrews,"College Gate, North Street, St. Andrews, Fife, KY16 9AJ",20,10,11,5,2,0,1,2
10007803,01,CAH20-01-01,Ancient History and Philosophy,181,http://www.st-andrews.ac.uk/subjects/ancient-history/ancient-history-ma/,University of St Andrews,"College Gate, North Street, St. Andrews, Fife, KY16 9AJ",20,10,11,5,2,0,1,2
10007803,01,CAH20-02-01,Ancient History and Philosophy,181,http://www.st-andrews.ac.uk/subjects/ancient-history/ancient-history-ma/,University of St Andrews,"College Gate, North Street, St. Andrews, Fife, KY16 9AJ",24,13,16,8,1,0,0,0
10007803,01,CAH19-04-07,Ancient History and Persian,181,http://www.st-andrews.ac.uk/subjects/ancient-history/ancient-history-ma/,University of St Andrews,"College Gate, North Street, St. Andrews, Fife, KY16 9AJ",20,5,15,5,10,0,0,0
10007803,01,CAH20-01-01,Ancient History and Persian,181,http://www.st-andrews.ac.uk/subjects/ancient-history/ancient-history-ma/,University of St Andrews,"College Gate, North Street, St. Andrews, Fife, KY16 9AJ",20,10,11,5,2,0,1,2
10007803,01,CAH15-01-04,Ancient History and Social Anthropology,181,http://www.st-andrews.ac.uk/subjects/ancient-history/ancient-history-ma/,University of St Andrews,"College Gate, North Street, St. Andrews, Fife, KY16 9AJ",14,7,6,2,5,2,2,0
10007803,01,CAH20-01-01,Ancient History and Social Anthropology,181,http://www.st-andrews.ac.uk/subjects/ancient-history/ancient-history-ma/,University of St Andrews,"College Gate, North Street, St. Andrews, Fife, KY16 9AJ",20,10,11,5,2,0,1,2
10007803,01,CAH19-04-04,Ancient History and Spanish,181,http://www.st-andrews.ac.uk/subjects/ancient-history/ancient-history-ma/,University of St Andrews,"College Gate, North Street, St. Andrews, Fife, KY16 9AJ",25,15,20,10,0,0,0,0
10007803,01,CAH20-01-01,Ancient History and Spanish,181,http://www.st-andrews.ac.uk/subjects/ancient-history/ancient-history-ma/,University of St Andrews,"College Gate, North Street, St. Andrews, Fife, KY16 9AJ",20,10,11,5,2,0,1,2
10007803,01,CAH20-01-01,Ancient History,181,http://www.st-andrews.ac.uk/subjects/ancient-history/ancient-history-ma/,University of St Andrews,"College Gate, North Street, St. Andrews, Fife, KY16 9AJ",20,10,11,5,2,0,1,2
10007803,01,CAH19-04-07,Modern Languages (Arabic and Persian) and Ancient History,181,http://www.st-andrews.ac.uk/subjects/arabic/arabic-ma/,University of St Andrews,"College Gate, North Street, St. Andrews, Fife, KY16 9AJ",20,5,15,5,10,0,0,0
10007803,01,CAH20-01-01,Modern Languages (Arabic and Persian) and Ancient History,181,http://www.st-andrews.ac.uk/subjects/arabic/arabic-ma/,University of St Andrews,"College Gate, North Street, St. Andrews, Fife, KY16 9AJ",20,10,11,5,2,0,1,2
10007803,01,CAH19-04-07,Modern Languages (Arabic and Persian) and Classical Studies,181,http://www.st-andrews.ac.uk/subjects/arabic/arabic-ma/,University of St Andrews,"College Gate, North Street, St. Andrews, Fife, KY16 9AJ",20,5,15,5,10,0,0,0
10007803,01,CAH20-01-05,Modern Languages (Arabic and Persian) and Classical Studies,181,http://www.st-andrews.ac.uk/subjects/arabic/arabic-ma/,University of St Andrews,"College Gate, North Street, St. Andrews, Fife, KY16 9AJ",20,10,25,5,0,0,0,0
10007803,01,CAH19-01-01,Modern Languages (Arabic and Persian) and English,181,http://www.st-andrews.ac.uk/subjects/arabic/arabic-ma/,University of St Andrews,"College Gate, North Street, St. Andrews, Fife, KY16 9AJ",23,15,15,6,0,0,0,0
10007803,01,CAH19-04-07,Modern Languages (Arabic and Persian) and English,181,http://www.st-andrews.ac.uk/subjects/arabic/arabic-ma/,University of St Andrews,"College Gate, North Street, St. Andrews, Fife, KY16 9AJ",20,5,15,5,10,0,0,0
10007803,01,CAH19-04-07,Modern Languages (Arabic and Persian) and Latin,181,http://www.st-andrews.ac.uk/subjects/arabic/arabic-ma/,University of St Andrews,"College Gate, North Street, St. Andrews, Fife, KY16 9AJ",20,5,15,5,10,0,0,0
10007803,01,CAH20-01-05,Modern Languages (Arabic and Persian) and Latin,181,http://www.st-andrews.ac.uk/subjects/arabic/arabic-ma/,University of St Andrews,"College Gate, North Street, St. Andrews, Fife, KY16 9AJ",20,10,25,5,0,0,0,0
10007803,01,CAH17-01-01,Modern Languages (Arabic and Persian) and Management,181,http://www.st-andrews.ac.uk/subjects/arabic/arabic-ma/,University of St Andrews,"College Gate, North Street, St. Andrews, Fife, KY16 9AJ",33,6,10,4,3,0,0,2
10007803,01,CAH19-04-07,Modern Languages (Arabic and Persian) and Management,181,http://www.st-andrews.ac.uk/subjects/arabic/arabic-ma/,University of St Andrews,"College Gate, North Street, St. Andrews, Fife, KY16 9AJ",20,5,15,5,10,0,0,0
10007803,01,CAH15-03-01,Modern Languages (Arabic and Persian) and International Relations,181,http://www.st-andrews.ac.uk/subjects/arabic/arabic-ma/,University of St Andrews,"College Gate, North Street, St. Andrews, Fife, KY16 9AJ",19,9,9,1,2,0,0,0
10007803,01,CAH19-04-07,Modern Languages (Arabic and Persian) and International Relations,181,http://www.st-andrews.ac.uk/subjects/arabic/arabic-ma/,University of St Andrews,"College Gate, North Street, St. Andrews, Fife, KY16 9AJ",20,5,15,5,10,0,0,0
10007803,01,CAH19-04-05,Arabic and Persian and Russian,181,http://www.st-andrews.ac.uk/subjects/arabic/arabic-ma/,University of St Andrews,"College Gate, North Street, St. Andrews, Fife, KY16 9AJ",30,30,20,5,0,0,0,5
10007803,01,CAH19-04-07,Arabic and Persian and Russian,181,http://www.st-andrews.ac.uk/subjects/arabic/arabic-ma/,University of St Andrews,"College Gate, North Street, St. Andrews, Fife, KY16 9AJ",20,5,15,5,10,0,0,0
10007803,01,CAH19-04-04,Arabic and Persian and Spanish,181,http://www.st-andrews.ac.uk/subjects/arabic/arabic-ma/,University of St Andrews,"College Gate, North Street, St. Andrews, Fife, KY16 9AJ",25,15,20,10,0,0,0,0
10007803,01,CAH19-04-07,Arabic and Persian and Spanish,181,http://www.st-andrews.ac.uk/subjects/arabic/arabic-ma/,University of St Andrews,"College Gate, North Street, St. Andrews, Fife, KY16 9AJ",20,5,15,5,10,0,0,0
10007803,01,CAH19-04-07,Modern Languages (Arabic and Persian) and Middle Eastern Sudies,181,http://www.st-andrews.ac.uk/subjects/arabic/arabic-ma/,University of St Andrews,"College Gate, North Street, St. Andrews, Fife, KY16 9AJ",20,5,15,5,10,0,0,0
10007803,01,CAH19-04-07,Arabic and Art History,181,http://www.st-andrews.ac.uk/subjects/arabic/arabic-ma/,University of St Andrews,"College Gate, North Street, St. Andrews, Fife, KY16 9AJ",20,5,15,5,10,0,0,0
10007803,01,CAH20-01-02,Arabic and Art History,181,http://www.st-andrews.ac.uk/subjects/arabic/arabic-ma/,University of St Andrews,"College Gate, North Street, St. Andrews, Fife, KY16 9AJ",15,5,30,10,0,0,0,0
10007803,01,CAH19-04-07,Arabic and Biblical Studies,181,http://www.st-andrews.ac.uk/subjects/arabic/arabic-ma/,University of St Andrews,"College Gate, North Street, St. Andrews, Fife, KY16 9AJ",20,5,15,5,10,0,0,0
10007803,01,CAH20-02-02,Arabic and Biblical Studies,181,http://www.st-andrews.ac.uk/subjects/arabic/arabic-ma/,University of St Andrews,"College Gate, North Street, St. Andrews, Fife, KY16 9AJ",20,20,30,10,5,0,0,0
10007803,01,CAH19-04-06,Arabic and Chinese Studies,181,https://www.st-andrews.ac.uk/subjects/chinese-studies/chinese-studies-ma/,University of St Andrews,"College Gate, North Street, St. Andrews, Fife, KY16 9AJ",45,10,20,5,5,0,0,0
10007803,01,CAH19-04-07,Arabic and Chinese Studies,181,https://www.st-andrews.ac.uk/subjects/chinese-studies/chinese-studies-ma/,University of St Andrews,"College Gate, North Street, St. Andrews, Fife, KY16 9AJ",20,5,15,5,10,0,0,0
10007803,01,CAH19-04-07,Arabic and Comparative Literature,181,http://www.st-andrews.ac.uk/subjects/arabic/arabic-ma/,University of St Andrews,"College Gate, North Street, St. Andrews, Fife, KY16 9AJ",20,5,15,5,10,0,0,0
10007803,01,CAH19-04-09,Arabic and Comparative Literature,181,http://www.st-andrews.ac.uk/subjects/arabic/arabic-ma/,University of St Andrews,"College Gate, North Street, St. Andrews, Fife, KY16 9AJ",20,10,5,0,0,0,0,0
10007803,01,CAH19-04-07,Arabic and Classics,181,http://www.st-andrews.ac.uk/subjects/arabic/arabic-ma/,University of St Andrews,"College Gate, North Street, St. Andrews, Fife, KY16 9AJ",20,5,15,5,10,0,0,0
10007803,01,CAH20-01-05,Arabic and Classics,181,http://www.st-andrews.ac.uk/subjects/arabic/arabic-ma/,University of St Andrews,"College Gate, North Street, St. Andrews, Fife, KY16 9AJ",20,10,25,5,0,0,0,0
10007803,01,CAH15-02-01,Arabic and Economics,181,http://www.st-andrews.ac.uk/subjects/arabic/arabic-ma/,University of St Andrews,"College Gate, North Street, St. Andrews, Fife, KY16 9AJ",49,11,4,2,1,0,1,2
10007803,01,CAH19-04-07,Arabic and Economics,181,http://www.st-andrews.ac.uk/subjects/arabic/arabic-ma/,University of St Andrews,"College Gate, North Street, St. Andrews, Fife, KY16 9AJ",20,5,15,5,10,0,0,0
10007803,01,CAH19-01-01,Arabic and English,181,http://www.st-andrews.ac.uk/subjects/arabic/arabic-ma/,University of St Andrews,"College Gate, North Street, St. Andrews, Fife, KY16 9AJ",23,15,15,6,0,0,0,0
10007803,01,CAH19-04-07,Arabic and English,181,http://www.st-andrews.ac.uk/subjects/arabic/arabic-ma/,University of St Andrews,"College Gate, North Street, St. Andrews, Fife, KY16 9AJ",20,5,15,5,10,0,0,0
10007803,01,CAH19-04-07,Arabic and Film Studies,181,http://www.st-andrews.ac.uk/subjects/arabic/arabic-ma/,University of St Andrews,"College Gate, North Street, St. Andrews, Fife, KY16 9AJ",20,5,15,5,10,0,0,0
10007803,01,CAH24-01-05,Arabic and Film Studies,181,http://www.st-andrews.ac.uk/subjects/arabic/arabic-ma/,University of St Andrews,"College Gate, North Street, St. Andrews, Fife, KY16 9AJ",15,15,15,5,0,0,0,0
10007803,01,CAH19-04-01,Arabic and French,181,http://www.st-andrews.ac.uk/subjects/arabic/arabic-ma/,University of St Andrews,"College Gate, North Street, St. Andrews, Fife, KY16 9AJ",25,20,15,5,0,0,0,0
10007803,01,CAH19-04-07,Arabic and French,181,http://www.st-andrews.ac.uk/subjects/arabic/arabic-ma/,University of St Andrews,"College Gate, North Street, St. Andrews, Fife, KY16 9AJ",20,5,15,5,10,0,0,0
10007803,01,CAH19-04-07,Arabic and Geography,181,http://www.st-andrews.ac.uk/subjects/arabic/arabic-ma/,University of St Andrews,"College Gate, North Street, St. Andrews, Fife, KY16 9AJ",20,5,15,5,10,0,0,0
10007803,01,CAH26-01-03,Arabic and Geography,181,http://www.st-andrews.ac.uk/subjects/arabic/arabic-ma/,University of St Andrews,"College Gate, North Street, St. Andrews, Fife, KY16 9AJ",25,20,25,5,0,5,0,0
10007803,01,CAH19-04-02,Arabic and German,181,http://www.st-andrews.ac.uk/subjects/arabic/arabic-ma/,University of St Andrews,"College Gate, North Street, St. Andrews, Fife, KY16 9AJ",35,25,25,0,0,0,0,0
10007803,01,CAH19-04-07,Arabic and German,181,http://www.st-andrews.ac.uk/subjects/arabic/arabic-ma/,University of St Andrews,"College Gate, North Street, St. Andrews, Fife, KY16 9AJ",20,5,15,5,10,0,0,0
10007803,01,CAH19-04-07,Arabic and Hebrew,181,http://www.st-andrews.ac.uk/subjects/arabic/arabic-ma/,University of St Andrews,"College Gate, North Street, St. Andrews, Fife, KY16 9AJ",20,5,15,5,10,0,0,0
10007803,01,CAH19-04-09,Arabic and Hebrew,181,http://www.st-andrews.ac.uk/subjects/arabic/arabic-ma/,University of St Andrews,"College Gate, North Street, St. Andrews, Fife, KY16 9AJ",20,10,5,0,0,0,0,0
10007803,01,CAH15-03-01,Arabic and International Relations,181,http://www.st-andrews.ac.uk/subjects/arabic/arabic-ma/,University of St Andrews,"College Gate, North Street, St. Andrews, Fife, KY16 9AJ",19,9,9,1,2,0,0,0
10007803,01,CAH19-04-07,Arabic and International Relations,181,http://www.st-andrews.ac.uk/subjects/arabic/arabic-ma/,University of St Andrews,"College Gate, North Street, St. Andrews, Fife, KY16 9AJ",20,5,15,5,10,0,0,0
10007803,01,CAH19-04-03,Arabic and Italian,181,http://www.st-andrews.ac.uk/subjects/arabic/arabic-ma/,University of St Andrews,"College Gate, North Street, St. Andrews, Fife, KY16 9AJ",40,20,25,0,5,5,0,0
10007803,01,CAH19-04-07,Arabic and Italian,181,http://www.st-andrews.ac.uk/subjects/arabic/arabic-ma/,University of St Andrews,"College Gate, North Street, St. Andrews, Fife, KY16 9AJ",20,5,15,5,10,0,0,0
10007803,01,CAH19-04-07,Arabic and Latin,181,http://www.st-andrews.ac.uk/subjects/arabic/arabic-ma/,University of St Andrews,"College Gate, North Street, St. Andrews, Fife, KY16 9AJ",20,5,15,5,10,0,0,0
10007803,01,CAH20-01-05,Arabic and Latin,181,http://www.st-andrews.ac.uk/subjects/arabic/arabic-ma/,University of St Andrews,"College Gate, North Street, St. Andrews, Fife, KY16 9AJ",20,10,25,5,0,0,0,0
10007803,01,CAH19-04-07,Arabic and Mediaeval History,181,http://www.st-andrews.ac.uk/subjects/arabic/arabic-ma/,University of St Andrews,"College Gate, North Street, St. Andrews, Fife, KY16 9AJ",20,5,15,5,10,0,0,0
10007803,01,CAH20-01-01,Arabic and Mediaeval History,181,http://www.st-andrews.ac.uk/subjects/arabic/arabic-ma/,University of St Andrews,"College Gate, North Street, St. Andrews, Fife, KY16 9AJ",20,10,11,5,2,0,1,2
10007803,01,CAH19-04-07,Arabic and Middle East Studies,181,http://www.st-andrews.ac.uk/subjects/arabic/arabic-ma/,University of St Andrews,"College Gate, North Street, St. Andrews, Fife, KY16 9AJ",20,5,15,5,10,0,0,0
10007803,01,CAH17-01-01,Arabic and Management,181,http://www.st-andrews.ac.uk/subjects/arabic/arabic-ma/,University of St Andrews,"College Gate, North Street, St. Andrews, Fife, KY16 9AJ",33,6,10,4,3,0,0,2
10007803,01,CAH19-04-07,Arabic and Management,181,http://www.st-andrews.ac.uk/subjects/arabic/arabic-ma/,University of St Andrews,"College Gate, North Street, St. Andrews, Fife, KY16 9AJ",20,5,15,5,10,0,0,0
10007803,01,CAH19-04-07,Arabic and Modern History,181,http://www.st-andrews.ac.uk/subjects/arabic/arabic-ma/,University of St Andrews,"College Gate, North Street, St. Andrews, Fife, KY16 9AJ",20,5,15,5,10,0,0,0
10007803,01,CAH20-01-01,Arabic and Modern History,181,http://www.st-andrews.ac.uk/subjects/arabic/arabic-ma/,University of St Andrews,"College Gate, North Street, St. Andrews, Fife, KY16 9AJ",20,10,11,5,2,0,1,2
10007803,01,CAH09-01-01,Arabic and Mathematics,181,http://www.st-andrews.ac.uk/subjects/arabic/arabic-ma/,University of St Andrews,"College Gate, North Street, St. Andrews, Fife, KY16 9AJ",67,11,6,1,0,0,0,0
10007803,01,CAH19-04-07,Arabic and Mathematics,181,http://www.st-andrews.ac.uk/subjects/arabic/arabic-ma/,University of St Andrews,"College Gate, North Street, St. Andrews, Fife, KY16 9AJ",20,5,15,5,10,0,0,0
10007803,01,CAH19-04-07,Arabic and Philosophy,181,http://www.st-andrews.ac.uk/subjects/arabic/arabic-ma/,University of St Andrews,"College Gate, North Street, St. Andrews, Fife, KY16 9AJ",20,5,15,5,10,0,0,0
10007803,01,CAH20-02-01,Arabic and Philosophy,181,http://www.st-andrews.ac.uk/subjects/arabic/arabic-ma/,University of St Andrews,"College Gate, North Street, St. Andrews, Fife, KY16 9AJ",24,13,16,8,1,0,0,0
10007803,01,CAH19-04-07,Arabic and Persian,181,http://www.st-andrews.ac.uk/subjects/arabic/arabic-ma/,University of St Andrews,"College Gate, North Street, St. Andrews, Fife, KY16 9AJ",20,5,15,5,10,0,0,0
10007803,01,CAH04-01-01,Arabic and Psychology,181,http://www.st-andrews.ac.uk/subjects/arabic/arabic-ma/,University of St Andrews,"College Gate, North Street, St. Andrews, Fife, KY16 9AJ",27,17,13,8,3,0,0,0
10007803,01,CAH19-04-07,Arabic and Psychology,181,http://www.st-andrews.ac.uk/subjects/arabic/arabic-ma/,University of St Andrews,"College Gate, North Street, St. Andrews, Fife, KY16 9AJ",20,5,15,5,10,0,0,0
10007803,01,CAH19-04-05,Arabic and Russian,181,http://www.st-andrews.ac.uk/subjects/arabic/arabic-ma/,University of St Andrews,"College Gate, North Street, St. Andrews, Fife, KY16 9AJ",30,30,20,5,0,0,0,5
10007803,01,CAH19-04-07,Arabic and Russian,181,http://www.st-andrews.ac.uk/subjects/arabic/arabic-ma/,University of St Andrews,"College Gate, North Street, St. Andrews, Fife, KY16 9AJ",20,5,15,5,10,0,0,0
10007803,01,CAH15-01-04,Arabic and Social Anthropology,181,http://www.st-andrews.ac.uk/subjects/arabic/arabic-ma/,University of St Andrews,"College Gate, North Street, St. Andrews, Fife, KY16 9AJ",14,7,6,2,5,2,2,0
10007803,01,CAH19-04-07,Arabic and Social Anthropology,181,http://www.st-andrews.ac.uk/subjects/arabic/arabic-ma/,University of St Andrews,"College Gate, North Street, St. Andrews, Fife, KY16 9AJ",20,5,15,5,10,0,0,0
10007803,01,CAH19-04-04,Arabic and Spanish,181,http://www.st-andrews.ac.uk/subjects/arabic/arabic-ma/,University of St Andrews,"College Gate, North Street, St. Andrews, Fife, KY16 9AJ",25,15,20,10,0,0,0,0
10007803,01,CAH19-04-07,Arabic and Spanish,181,http://www.st-andrews.ac.uk/subjects/arabic/arabic-ma/,University of St Andrews,"College Gate, North Street, St. Andrews, Fife, KY16 9AJ",20,5,15,5,10,0,0,0
10007803,01,CAH19-04-07,Arabic and Sustainable Development,181,http://www.st-andrews.ac.uk/subjects/arabic/arabic-ma/,University of St Andrews,"College Gate, North Street, St. Andrews, Fife, KY16 9AJ",20,5,15,5,10,0,0,0
10007803,01,CAH26-01-02,Arabic and Sustainable Development,181,http://www.st-andrews.ac.uk/subjects/arabic/arabic-ma/,University of St Andrews,"College Gate, North Street, St. Andrews, Fife, KY16 9AJ",32,10,10,5,1,1,1,1
10007803,01,CAH19-04-05,Modern Languages (Arabic and Russian) and Classical Studies,181,http://www.st-andrews.ac.uk/subjects/arabic/arabic-ma/,University of St Andrews,"College Gate, North Street, St. Andrews, Fife, KY16 9AJ",30,30,20,5,0,0,0,5
10007803,01,CAH19-04-07,Modern Languages (Arabic and Russian) and Classical Studies,181,http://www.st-andrews.ac.uk/subjects/arabic/arabic-ma/,University of St Andrews,"College Gate, North Street, St. Andrews, Fife, KY16 9AJ",20,5,15,5,10,0,0,0
10007803,01,CAH20-01-05,Modern Languages (Arabic and Russian) and Classical Studies,181,http://www.st-andrews.ac.uk/subjects/arabic/arabic-ma/,University of St Andrews,"College Gate, North Street, St. Andrews, Fife, KY16 9AJ",20,10,25,5,0,0,0,0
10007803,01,CAH19-01-01,Modern Languages (Arabic and Russian) and English,181,http://www.st-andrews.ac.uk/subjects/arabic/arabic-ma/,University of St Andrews,"College Gate, North Street, St. Andrews, Fife, KY16 9AJ",23,15,15,6,0,0,0,0
10007803,01,CAH19-04-05,Modern Languages (Arabic and Russian) and English,181,http://www.st-andrews.ac.uk/subjects/arabic/arabic-ma/,University of St Andrews,"College Gate, North Street, St. Andrews, Fife, KY16 9AJ",30,30,20,5,0,0,0,5
10007803,01,CAH19-04-07,Modern Languages (Arabic and Russian) and English,181,http://www.st-andrews.ac.uk/subjects/arabic/arabic-ma/,University of St Andrews,"College Gate, North Street, St. Andrews, Fife, KY16 9AJ",20,5,15,5,10,0,0,0
10007803,01,CAH15-03-01,Modern Languages (Arabic and Russian) and International Relations,181,http://www.st-andrews.ac.uk/subjects/arabic/arabic-ma/,University of St Andrews,"College Gate, North Street, St. Andrews, Fife, KY16 9AJ",19,9,9,1,2,0,0,0
10007803,01,CAH19-04-05,Modern Languages (Arabic and Russian) and International Relations,181,http://www.st-andrews.ac.uk/subjects/arabic/arabic-ma/,University of St Andrews,"College Gate, North Street, St. Andrews, Fife, KY16 9AJ",30,30,20,5,0,0,0,5
10007803,01,CAH19-04-07,Modern Languages (Arabic and Russian) and International Relations,181,http://www.st-andrews.ac.uk/subjects/arabic/arabic-ma/,University of St Andrews,"College Gate, North Street, St. Andrews, Fife, KY16 9AJ",20,5,15,5,10,0,0,0
10007803,01,CAH19-04-05,Modern Languages (Arabic and Russian) and Latin,181,http://www.st-andrews.ac.uk/subjects/arabic/arabic-ma/,University of St Andrews,"College Gate, North Street, St. Andrews, Fife, KY16 9AJ",30,30,20,5,0,0,0,5
10007803,01,CAH19-04-07,Modern Languages (Arabic and Russian) and Latin,181,http://www.st-andrews.ac.uk/subjects/arabic/arabic-ma/,University of St Andrews,"College Gate, North Street, St. Andrews, Fife, KY16 9AJ",20,5,15,5,10,0,0,0
10007803,01,CAH20-01-05,Modern Languages (Arabic and Russian) and Latin,181,http://www.st-andrews.ac.uk/subjects/arabic/arabic-ma/,University of St Andrews,"College Gate, North Street, St. Andrews, Fife, KY16 9AJ",20,10,25,5,0,0,0,0
10007803,01,CAH15-01-04,Modern Languages (Arabic and Russian) and Social Anthropology,181,http://www.st-andrews.ac.uk/subjects/arabic/arabic-ma/,University of St Andrews,"College Gate, North Street, St. Andrews, Fife, KY16 9AJ",14,7,6,2,5,2,2,0
10007803,01,CAH19-04-05,Modern Languages (Arabic and Russian) and Social Anthropology,181,http://www.st-andrews.ac.uk/subjects/arabic/arabic-ma/,University of St Andrews,"College Gate, North Street, St. Andrews, Fife, KY16 9AJ",30,30,20,5,0,0,0,5
10007803,01,CAH19-04-07,Modern Languages (Arabic and Russian) and Social Anthropology,181,http://www.st-andrews.ac.uk/subjects/arabic/arabic-ma/,University of St Andrews,"College Gate, North Street, St. Andrews, Fife, KY16 9AJ",20,5,15,5,10,0,0,0
10007803,01,CAH19-04-04,Arabic and Russian and Spanish,181,http://www.st-andrews.ac.uk/subjects/arabic/arabic-ma/,University of St Andrews,"College Gate, North Street, St. Andrews, Fife, KY16 9AJ",25,15,20,10,0,0,0,0
10007803,01,CAH19-04-05,Arabic and Russian and Spanish,181,http://www.st-andrews.ac.uk/subjects/arabic/arabic-ma/,University of St Andrews,"College Gate, North Street, St. Andrews, Fife, KY16 9AJ",30,30,20,5,0,0,0,5
10007803,01,CAH19-04-07,Arabic and Russian and Spanish,181,http://www.st-andrews.ac.uk/subjects/arabic/arabic-ma/,University of St Andrews,"College Gate, North Street, St. Andrews, Fife, KY16 9AJ",20,5,15,5,10,0,0,0
10007803,01,CAH19-04-04,Modern Languages (Arabic and Spanish) and Ancient History,181,http://www.st-andrews.ac.uk/subjects/arabic/arabic-ma/,University of St Andrews,"College Gate, North Street, St. Andrews, Fife, KY16 9AJ",25,15,20,10,0,0,0,0
